male,56,fifties,opera_star,concert_hall,bingo,casino,low
male,39,thirties,nutritionist,surgery,ice_skating,skating_rink,low
female,51,fifties,esthetician,beauty_salon,wrestling,wrestling_ring,medium
male,45,forties,street_cleaner,street,billiards,pub,medium
female,45,forties,optometrist,hospital,darts,bar,low
female,51,fifties,divorce_lawyer,courtroom,baseball,ballpark,low
male,30,thirties,miner,mine,billiards,bar,high
male,59,fifties,chiropractor,hospital,swimming,river,low
male,74,seventies,nurse,hospital,gymnastics,gym,high
male,53,fifties,demonstrator,university,auto_racing,racing_circuit,medium
male,30,thirties,magician,theatre,judo,gym,low
male,46,forties,divorce_lawyer,office,bingo,casino,low
male,54,fifties,basketball_coach,gym,basketball,basketball_court,low
female,24,twenties,mime,street,rock_climbing,wall_rock,low
male,39,thirties,physicist,science_lab,basketball,basketball_court,low
male,59,fifties,physicist,science_lab,squash,squash_court,low
male,28,twenties,graphic_designer,office,jump_rope,street,low
male,29,twenties,math_teacher,school,jump_rope,street,low
male,25,twenties,surgeon,surgery,ice_skating,skating_rink,low
male,65,sixties,agriculturist,countryside,surfing,sea,high
male,52,fifties,architect,office,gymnastics,gym,medium
female,53,fifties,assistant_professor,university,boxing,boxing_ring,low
male,71,seventies,mime,street,wrestling,wrestling_ring,high
male,72,seventies,optometrist,hospital,roller_skating,skating_rink,low
female,48,forties,software_engineer,office,table_tennis,park,low
male,74,seventies,physicist,science_lab,water-skiing,lake,low
female,31,thirties,pianist,concert_hall,golf,golf_course,low
female,36,thirties,lecturer,university,surfing,sea,low
female,60,sixties,choreographer,theatre,hurling,ballpark,low
male,60,sixties,pharmacist,pharmacy,rock_climbing,wall_rock,low
male,34,thirties,school_principal,school,auto_racing,racing_circuit,low
female,22,twenties,esthetician,beauty_salon,golf,golf_course,low
male,44,forties,electrician,street,surfing,sea,high
male,75,seventies,beekeeper,farm,surfing,sea,high
male,34,thirties,chemist,school,baseball,ballpark,low
female,25,twenties,violinist,theatre,billiards,pub,low
male,60,sixties,breeder,farm,horse_racing,hippodrome,high
male,70,seventies,massager,massage_parlor,soccer,ballpark,low
male,59,fifties,electrician,office,volleyball,volleyball_court,high
male,68,sixties,electrician,office,ice_hockey,skating_rink,high
male,64,sixties,miner,mine,chess,cafeteria,high
female,47,forties,divorce_lawyer,office,hunting,forest,low
female,63,sixties,sculptor,studio,american_football,football_field,medium
male,33,thirties,pilot,sky,bicycling,street,high
female,59,fifties,window_cleaner,heights,snorkeling,cave,high
male,28,twenties,software_engineer,office,ice_skating,skating_rink,low
male,36,thirties,graphic_designer,office,running,gym,low
female,52,fifties,advocate,office,snorkeling,sea,low
female,29,twenties,street_cleaner,street,wrestling,wrestling_ring,medium
male,25,twenties,post_doc,university,golf,golf_course,low
female,46,forties,choreographer,theatre,rock_climbing,wall_rock,low
male,24,twenties,taster,restaurant,american_football,football_field,low
female,42,forties,movie_actor,location,running,gym,high
male,71,seventies,clinical_psychologist,surgery,jump_rope,street,low
male,22,twenties,dentist,hospital,golf,golf_course,low
male,54,fifties,school_principal,school,american_football,football_field,medium
female,48,forties,decorator,house,squash,squash_court,low
female,58,fifties,demonstrator,university,running,cinder_track,low
male,46,forties,graphic_designer,office,bicycling,park,low
female,75,seventies,lecturer,university,boxing,boxing_ring,low
female,50,fifties,nutritionist,hospital,dancing,ballroom,low
male,27,twenties,mime,theatre,basketball,basketball_court,low
female,72,seventies,choreographer,theatre,horse_racing,hippodrome,medium
female,23,twenties,esthetician,beauty_salon,jump_rope,street,low
female,45,forties,decorator,office,american_football,ballpark,low
male,73,seventies,chiropractor,hospital,dominoes,pub,low
male,49,forties,cardiologist,surgery,jump_rope,park,low
male,67,sixties,dishwasher,restaurant,water-skiing,lake,low
male,31,thirties,pilot,airport,horse_racing,hippodrome,high
female,28,twenties,lecturer,university,swimming,swimming_pool,low
male,49,forties,violinist,theatre,chess,coffee_shop,low
female,66,sixties,movie_actor,location,ice_hockey,skating_rink,high
male,35,thirties,music_teacher,school,fishing,river,low
female,67,sixties,math_teacher,school,auto_racing,racing_circuit,medium
male,53,fifties,public_defender,office,scuba_diving,sea,low
male,66,sixties,dentist,surgery,dancing,ballroom,low
female,67,sixties,agriculturist,farm,scuba_diving,sea,medium
female,57,fifties,choreographer,theatre,scuba_diving,sea,low
female,26,twenties,public_defender,courtroom,swimming,sea,low
female,24,twenties,general_practitioner,surgery,auto_racing,racing_circuit,low
male,37,thirties,dishwasher,tavern,wrestling,wrestling_ring,low
male,24,twenties,cardiologist,surgery,dancing,ballroom,low
male,31,thirties,breeder,farm,horse_racing,hippodrome,medium
female,59,fifties,journalist,office,ice_skating,skating_rink,high
male,55,fifties,assistant_professor,university,squash,squash_court,low
female,60,sixties,post_doc,university,bicycling,street,low
male,36,thirties,sculptor,studio,hunting,forest,low
male,28,twenties,agriculturist,farm,boat_racing,sea,low
female,38,thirties,taster,restaurant,roller_skating,skating_rink,low
female,71,seventies,graphic_designer,office,table_tennis,gym,low
male,25,twenties,composer,school,running,gym,low
male,46,forties,dishwasher,tavern,roller_skating,skating_rink,low
male,37,thirties,movie_actor,location,american_football,ballpark,medium
female,46,forties,criminologist,courtroom,gymnastics,gym,low
female,28,twenties,lecturer,university,golf,golf_course,low
female,41,forties,demonstrator,university,auto_racing,racing_circuit,low
male,27,twenties,architect,architecture,marbles,street,low
female,33,thirties,esthetician,beauty_salon,dancing,ballroom,low
male,39,thirties,baseball_coach,gym,judo,gym,low
female,52,fifties,pianist,theatre,tennis,tennis_court,low
female,35,thirties,dentist,surgery,soccer,ballpark,low
female,41,forties,general_practitioner,hospital,horse_racing,hippodrome,low
female,45,forties,street_cleaner,street,swimming,sea,medium
female,41,forties,nurse,hospital,auto_racing,racing_circuit,medium
male,41,forties,miner,mine,water-skiing,lake,high
male,49,forties,basketball_coach,court,swimming,creek,low
male,60,sixties,pharmacist,pharmacy,bicycling,street,low
male,37,thirties,software_engineer,office,scuba_diving,sea,low
female,25,twenties,nutritionist,surgery,darts,pub,low
male,40,forties,clinical_psychologist,surgery,fishing,sea,low
female,64,sixties,ballet_dancer,theatre,tennis,tennis_court,low
female,41,forties,decorator,house,boxing,boxing_ring,low
female,68,sixties,choreographer,theatre,scuba_diving,sea,low
female,52,fifties,assistant_professor,university,jump_rope,street,low
male,56,fifties,opera_star,concert_hall,basketball,basketball_court,low
male,51,fifties,public_defender,courtroom,darts,pub,low
male,46,forties,electrician,office,tennis,tennis_court,high
female,40,forties,street_cleaner,street,bicycling,street,medium
female,59,fifties,nutritionist,hospital,hurling,ballpark,low
male,42,forties,math_teacher,school,judo,gym,low
male,63,sixties,tamer,zoo,darts,pub,high
male,55,fifties,movie_actor,location,ice_skating,skating_rink,high
female,54,fifties,chemist,school,squash,squash_court,low
female,72,seventies,pediatrician,surgery,snorkeling,cave,low
female,67,sixties,beekeeper,countryside,golf,golf_course,high
male,42,forties,public_defender,office,water-skiing,lake,low
male,54,fifties,miner,mine,hunting,jungle,high
male,26,twenties,movie_actor,location,bowling,amusement_park,medium
male,74,seventies,divorce_lawyer,courtroom,rugby,ballpark,medium
male,56,fifties,copilot,sky,roller_skating,skating_rink,high
female,67,sixties,general_practitioner,surgery,basketball,basketball_court,low
male,65,sixties,copilot,airport,dominoes,pub,high
male,71,seventies,composer,house,golf,golf_course,low
male,60,sixties,assistant_professor,university,billiards,pub,low
male,43,forties,graphic_designer,office,chess,coffee_shop,low
male,31,thirties,general_practitioner,hospital,auto_racing,racing_circuit,low
male,61,sixties,opera_star,concert_hall,ice_skating,skating_rink,low
male,61,sixties,nurse,surgery,bingo,casino,high
male,50,fifties,opera_star,concert_hall,dominoes,pub,low
male,34,thirties,pediatrician,hospital,wrestling,wrestling_ring,low
male,59,fifties,mime,street,american_football,ballpark,high
male,25,twenties,music_teacher,school,golf,golf_course,low
male,72,seventies,dentist,hospital,jump_rope,park,low
male,41,forties,mime,street,ice_hockey,skating_rink,medium
female,72,seventies,demonstrator,university,boat_racing,sea,medium
female,64,sixties,esthetician,beauty_salon,hunting,jungle,low
male,52,fifties,dishwasher,tavern,hunting,forest,low
male,65,sixties,pharmacist,pharmacy,swimming,sea,low
male,71,seventies,copilot,sky,bicycling,street,high
female,22,twenties,choreographer,theatre,tennis,tennis_court,low
female,22,twenties,criminologist,office,dominoes,bar,low
male,59,fifties,general_practitioner,hospital,snorkeling,cave,low
male,24,twenties,electrician,house,basketball,basketball_court,low
male,68,sixties,civil_engineer,office,chess,cafeteria,high
female,49,forties,chemist,school,rock_climbing,wall_rock,low
male,42,forties,opera_star,theatre,bingo,casino,low
female,73,seventies,optometrist,surgery,swimming,sea,low
male,72,seventies,optometrist,surgery,wrestling,wrestling_ring,medium
male,57,fifties,dentist,hospital,rock_climbing,wall_rock,low
male,63,sixties,civil_engineer,office,scuba_diving,sea,high
male,24,twenties,journalist,office,boat_racing,sea,medium
female,75,seventies,choreographer,theatre,horse_racing,hippodrome,medium
male,23,twenties,electrician,house,marbles,park,low
female,25,twenties,decorator,house,volleyball,volleyball_court,low
male,30,thirties,miner,mine,scuba_diving,sea,high
male,47,forties,magician,circus,bingo,casino,low
female,27,twenties,divorce_lawyer,courtroom,bowling,amusement_park,low
female,45,forties,lecturer,university,billiards,pub,low
male,56,fifties,demonstrator,university,american_football,ballpark,medium
female,58,fifties,esthetician,beauty_salon,baseball,ballpark,low
female,23,twenties,magician,circus,scuba_diving,sea,low
female,47,forties,massager,massage_parlor,fishing,river,low
male,61,sixties,graphic_designer,office,gymnastics,gym,medium
male,42,forties,pharmacist,pharmacy,hurling,ballpark,low
male,28,twenties,electrician,office,soccer,ballpark,medium
female,42,forties,graphic_designer,office,auto_racing,racing_circuit,low
male,73,seventies,miner,mine,roller_skating,skating_rink,high
male,23,twenties,taster,restaurant,surfing,sea,low
male,29,twenties,dentist,surgery,fishing,river,low
female,55,fifties,massager,massage_parlor,bingo,casino,low
female,43,forties,civil_engineer,architecture,boxing,boxing_ring,medium
female,74,seventies,magician,circus,dominoes,pub,medium
female,63,sixties,nurse,surgery,american_football,football_field,high
female,65,sixties,nurse,surgery,marbles,street,high
female,67,sixties,tap_dancer,theatre,hurling,ballpark,low
male,48,forties,movie_actor,location,jump_rope,park,high
male,47,forties,divorce_lawyer,office,running,cinder_track,low
male,74,seventies,movie_actor,location,volleyball,volleyball_court,high
female,73,seventies,esthetician,beauty_salon,roller_skating,skating_rink,low
female,67,sixties,math_teacher,school,hurling,ballpark,low
male,32,thirties,magician,circus,ice_skating,skating_rink,low
female,69,sixties,mime,circus,rock_climbing,wall_rock,high
female,57,fifties,nutritionist,hospital,running,gym,low
female,42,forties,post_doc,university,running,gym,low
male,61,sixties,copilot,sky,swimming,swimming_pool,high
male,58,fifties,demonstrator,university,soccer,ballpark,low
female,30,thirties,clinical_psychologist,hospital,rock_climbing,wall_rock,low
male,39,thirties,ballet_dancer,school,roller_skating,skating_rink,low
female,32,thirties,violinist,theatre,auto_racing,racing_circuit,low
female,66,sixties,nutritionist,surgery,baseball,ballpark,low
female,35,thirties,general_practitioner,surgery,darts,bar,low
female,27,twenties,nurse,surgery,volleyball,volleyball_court,low
male,55,fifties,electrician,office,wrestling,wrestling_ring,high
male,66,sixties,mime,street,marbles,street,medium
female,68,sixties,nurse,surgery,bowling,amusement_park,high
female,36,thirties,demonstrator,university,bingo,casino,low
male,70,seventies,dentist,surgery,table_tennis,park,low
female,75,seventies,nutritionist,hospital,bingo,casino,low
male,50,fifties,assistant_professor,university,horse_racing,hippodrome,medium
female,28,twenties,decorator,house,gymnastics,gym,low
female,73,seventies,general_practitioner,hospital,gymnastics,gym,medium
male,61,sixties,music_teacher,school,auto_racing,racing_circuit,medium
male,47,forties,math_teacher,school,tennis,tennis_court,low
male,32,thirties,optometrist,surgery,ice_skating,skating_rink,low
male,50,fifties,miner,mine,running,cinder_track,high
male,53,fifties,composer,studio,tennis,tennis_court,low
female,61,sixties,esthetician,beauty_salon,chess,coffee_shop,low
female,49,forties,movie_actor,location,rugby,ballpark,high
female,54,fifties,decorator,office,wrestling,wrestling_ring,medium
female,21,twenties,nurse,surgery,rock_climbing,wall_rock,low
female,41,forties,nutritionist,hospital,scuba_diving,sea,low
male,57,fifties,music_teacher,school,water-skiing,lake,low
male,53,fifties,mime,theatre,ice_skating,skating_rink,low
female,57,fifties,tap_dancer,theatre,surfing,sea,low
male,41,forties,optometrist,hospital,basketball,basketball_court,low
male,29,twenties,music_teacher,school,bicycling,park,low
male,37,thirties,school_principal,school,auto_racing,racing_circuit,low
male,58,fifties,divorce_lawyer,office,american_football,ballpark,medium
male,44,forties,sculptor,studio,auto_racing,racing_circuit,low
female,72,seventies,decorator,office,baseball,ballpark,low
male,31,thirties,opera_star,concert_hall,water-skiing,lake,low
female,58,fifties,massager,massage_parlor,chess,cafeteria,low
male,48,forties,pediatrician,hospital,tennis,tennis_court,low
male,22,twenties,electrician,house,jump_rope,park,low
male,51,fifties,movie_actor,location,marbles,park,high
female,72,seventies,public_defender,courtroom,fishing,sea,low
male,68,sixties,taster,restaurant,tennis,tennis_court,low
male,33,thirties,public_defender,courtroom,rock_climbing,wall_rock,low
female,47,forties,veterinarian,hospital,hurling,ballpark,medium
female,46,forties,nutritionist,surgery,snorkeling,sea,low
female,26,twenties,decorator,house,dancing,ballroom,low
male,27,twenties,post_doc,university,roller_skating,skating_rink,low
male,50,fifties,physicist,science_lab,billiards,pub,low
male,51,fifties,math_teacher,school,wrestling,wrestling_ring,medium
male,60,sixties,miner,mine,bingo,casino,high
female,58,fifties,movie_actor,location,horse_racing,hippodrome,high
male,52,fifties,cardiologist,surgery,hunting,jungle,low
male,32,thirties,school_principal,school,snorkeling,cave,low
female,63,sixties,massager,massage_parlor,hurling,ballpark,low
female,45,forties,opera_star,theatre,soccer,ballpark,low
female,50,fifties,criminologist,courtroom,fishing,sea,low
male,74,seventies,public_defender,courtroom,hurling,ballpark,low
female,28,twenties,movie_actor,location,running,cinder_track,medium
male,34,thirties,basketball_coach,court,basketball,basketball_court,low
female,54,fifties,graphic_designer,office,rock_climbing,wall_rock,low
female,65,sixties,journalist,office,chess,cafeteria,high
female,45,forties,journalist,office,soccer,ballpark,high
male,24,twenties,composer,house,roller_skating,skating_rink,low
male,49,forties,surgeon,hospital,boxing,boxing_ring,low
female,53,fifties,taster,restaurant,volleyball,volleyball_court,low
female,62,sixties,nutritionist,hospital,table_tennis,gym,low
male,48,forties,electrician,street,running,gym,high
male,57,fifties,composer,studio,rugby,ballpark,medium
male,52,fifties,lecturer,university,soccer,ballpark,low
female,34,thirties,esthetician,beauty_salon,boat_racing,sea,low
female,37,thirties,veterinarian,hospital,surfing,sea,low
female,75,seventies,criminologist,office,jump_rope,park,low
male,27,twenties,opera_star,concert_hall,tennis,tennis_court,low
male,61,sixties,dishwasher,restaurant,rock_climbing,wall_rock,low
female,68,sixties,nutritionist,surgery,fishing,lake,low
male,27,twenties,beekeeper,farm,auto_racing,racing_circuit,medium
male,42,forties,mime,circus,running,gym,low
female,74,seventies,optometrist,surgery,water-skiing,sea,low
male,64,sixties,physicist,science_lab,american_football,football_field,medium
female,64,sixties,pianist,concert_hall,running,cinder_track,low
male,22,twenties,software_engineer,office,squash,squash_court,low
male,63,sixties,composer,house,boxing,boxing_ring,low
female,71,seventies,demonstrator,university,tennis,tennis_court,low
male,69,sixties,electrician,street,surfing,sea,high
female,61,sixties,software_engineer,office,volleyball,volleyball_court,low
male,40,forties,dishwasher,restaurant,table_tennis,park,low
male,27,twenties,magician,theatre,chess,coffee_shop,low
male,41,forties,opera_star,concert_hall,squash,squash_court,low
female,28,twenties,graphic_designer,office,american_football,ballpark,low
male,64,sixties,surgeon,surgery,dominoes,bar,low
female,28,twenties,nurse,hospital,baseball,ballpark,low
female,26,twenties,optometrist,hospital,chess,coffee_shop,low
female,53,fifties,journalist,office,squash,squash_court,high
male,60,sixties,public_defender,courtroom,water-skiing,sea,low
male,70,seventies,pilot,sky,ice_skating,skating_rink,high
female,41,forties,criminologist,courtroom,hunting,forest,low
male,34,thirties,software_engineer,office,hurling,ballpark,low
male,36,thirties,window_cleaner,heights,hurling,ballpark,medium
male,66,sixties,general_practitioner,hospital,roller_skating,skating_rink,low
female,41,forties,demonstrator,university,fishing,lake,low
male,65,sixties,breeder,countryside,hunting,forest,high
male,30,thirties,opera_star,concert_hall,judo,gym,low
female,39,thirties,street_cleaner,street,judo,gym,low
male,69,sixties,software_engineer,office,billiards,bar,low
female,36,thirties,general_practitioner,hospital,surfing,sea,low
male,29,twenties,opera_star,theatre,ice_hockey,skating_rink,low
male,49,forties,electrician,street,wrestling,wrestling_ring,high
male,38,thirties,copilot,airport,surfing,sea,high
female,72,seventies,clinical_psychologist,hospital,volleyball,volleyball_court,low
female,33,thirties,decorator,office,chess,coffee_shop,low
female,65,sixties,lecturer,university,billiards,pub,low
male,32,thirties,software_engineer,office,marbles,park,low
female,26,twenties,massager,massage_parlor,rugby,ballpark,low
female,52,fifties,clinical_psychologist,hospital,tennis,tennis_court,low
male,25,twenties,opera_star,concert_hall,darts,pub,low
male,40,forties,electrician,street,rugby,ballpark,high
male,32,thirties,physicist,science_lab,american_football,ballpark,low
male,33,thirties,general_practitioner,surgery,billiards,bar,low
male,51,fifties,optometrist,surgery,surfing,sea,low
male,53,fifties,composer,house,bingo,casino,low
male,28,twenties,software_engineer,office,surfing,sea,low
male,37,thirties,music_teacher,school,jump_rope,park,low
male,27,twenties,pilot,sky,tennis,tennis_court,high
female,69,sixties,violinist,theatre,boxing,boxing_ring,low
male,63,sixties,graphic_designer,office,auto_racing,racing_circuit,medium
male,53,fifties,school_principal,school,table_tennis,park,low
male,52,fifties,school_principal,school,bicycling,park,low
female,75,seventies,dentist,surgery,hunting,forest,low
male,40,forties,graphic_designer,office,baseball,ballpark,low
male,32,thirties,miner,mine,scuba_diving,sea,high
male,40,forties,physicist,science_lab,bicycling,street,low
male,52,fifties,copilot,airport,dominoes,pub,high
male,50,fifties,dishwasher,tavern,american_football,football_field,medium
female,68,sixties,pianist,theatre,squash,squash_court,low
female,67,sixties,dentist,surgery,running,gym,low
female,26,twenties,massager,massage_parlor,dominoes,pub,low
female,74,seventies,opera_star,theatre,rock_climbing,wall_rock,low
male,56,fifties,magician,circus,soccer,ballpark,high
male,53,fifties,pediatrician,surgery,scuba_diving,sea,low
female,43,forties,pediatrician,hospital,dominoes,bar,low
female,74,seventies,pianist,concert_hall,snorkeling,cave,low
female,72,seventies,criminologist,office,baseball,ballpark,low
male,51,fifties,chiropractor,surgery,ice_skating,skating_rink,low
male,55,fifties,miner,mine,darts,bar,high
male,74,seventies,math_teacher,school,ice_skating,skating_rink,low
female,59,fifties,music_teacher,school,swimming,swimming_pool,low
male,45,forties,miner,mine,bingo,casino,high
female,47,forties,graphic_designer,office,squash,squash_court,low
male,37,thirties,cardiologist,surgery,horse_racing,hippodrome,low
female,62,sixties,general_practitioner,hospital,ice_hockey,skating_rink,medium
female,46,forties,ballet_dancer,school,jump_rope,park,low
female,59,fifties,dentist,hospital,golf,golf_course,low
female,31,thirties,decorator,office,dominoes,pub,low
female,64,sixties,general_practitioner,hospital,golf,golf_course,low
male,60,sixties,tamer,zoo,billiards,pub,high
male,37,thirties,movie_actor,location,judo,gym,medium
female,69,sixties,pharmacist,pharmacy,jump_rope,street,low
male,50,fifties,opera_star,concert_hall,bowling,amusement_park,low
female,43,forties,graphic_designer,office,billiards,bar,low
female,38,thirties,pediatrician,surgery,jump_rope,street,low
male,30,thirties,math_teacher,school,bicycling,street,low
female,60,sixties,magician,theatre,gymnastics,gym,medium
male,51,fifties,copilot,sky,chess,coffee_shop,high
male,32,thirties,chiropractor,hospital,rock_climbing,wall_rock,low
male,59,fifties,music_teacher,school,bowling,amusement_park,low
male,54,fifties,copilot,airport,golf,golf_course,high
female,44,forties,opera_star,concert_hall,marbles,park,low
male,56,fifties,agriculturist,countryside,rock_climbing,wall_rock,high
female,34,thirties,massager,massage_parlor,tennis,tennis_court,low
female,29,twenties,pharmacist,pharmacy,judo,gym,low
male,62,sixties,pediatrician,surgery,squash,squash_court,low
male,33,thirties,chiropractor,surgery,dancing,ballroom,low
female,31,thirties,pianist,theatre,hunting,forest,low
female,34,thirties,movie_actor,location,billiards,pub,medium
female,47,forties,graphic_designer,office,bicycling,street,low
female,23,twenties,general_practitioner,surgery,dancing,ballroom,low
female,69,sixties,math_teacher,school,dominoes,pub,low
male,70,seventies,mime,street,rock_climbing,wall_rock,high
male,52,fifties,magician,theatre,scuba_diving,sea,low
female,26,twenties,nurse,surgery,billiards,pub,low
male,39,thirties,copilot,airport,jump_rope,park,medium
male,43,forties,associate_professor,university,darts,bar,low
female,48,forties,massager,massage_parlor,ice_skating,skating_rink,low
male,73,seventies,beekeeper,farm,judo,gym,high
male,39,thirties,post_doc,university,bingo,casino,low
male,72,seventies,dentist,surgery,boxing,boxing_ring,low
male,25,twenties,civil_engineer,office,billiards,bar,low
female,74,seventies,massager,massage_parlor,volleyball,volleyball_court,low
female,44,forties,surgeon,hospital,boat_racing,sea,low
male,73,seventies,copilot,airport,rock_climbing,wall_rock,high
male,27,twenties,magician,theatre,water-skiing,lake,low
female,27,twenties,decorator,house,jump_rope,street,low
male,70,seventies,violinist,concert_hall,soccer,ballpark,low
male,47,forties,dentist,surgery,hunting,jungle,low
female,41,forties,music_teacher,school,scuba_diving,sea,low
male,46,forties,magician,circus,squash,squash_court,low
male,55,fifties,tap_dancer,theatre,wrestling,wrestling_ring,medium
female,47,forties,movie_actor,location,golf,golf_course,high
male,48,forties,ballet_dancer,theatre,tennis,tennis_court,low
male,21,twenties,chemist,school,bingo,casino,low
female,68,sixties,ballet_dancer,school,ice_skating,skating_rink,low
male,36,thirties,pharmacist,pharmacy,swimming,river,low
female,75,seventies,magician,theatre,swimming,lake,low
female,25,twenties,pianist,concert_hall,dominoes,pub,low
male,21,twenties,math_teacher,school,boat_racing,sea,low
female,61,sixties,ballet_dancer,theatre,basketball,basketball_court,low
male,32,thirties,miner,mine,boxing,boxing_ring,high
female,68,sixties,graphic_designer,office,hurling,ballpark,low
female,62,sixties,pharmacist,pharmacy,ice_skating,skating_rink,low
male,64,sixties,architect,office,soccer,ballpark,low
male,49,forties,nurse,hospital,rock_climbing,wall_rock,medium
male,67,sixties,software_engineer,office,running,cinder_track,low
female,21,twenties,optometrist,hospital,boxing,boxing_ring,low
male,49,forties,magician,theatre,chess,coffee_shop,low
female,38,thirties,journalist,office,judo,gym,medium
female,58,fifties,massager,massage_parlor,running,cinder_track,low
male,31,thirties,clinical_psychologist,hospital,rugby,ballpark,low
female,37,thirties,nurse,surgery,horse_racing,hippodrome,low
female,50,fifties,esthetician,beauty_salon,bowling,amusement_park,low
male,32,thirties,math_teacher,school,wrestling,wrestling_ring,low
female,41,forties,opera_star,concert_hall,wrestling,wrestling_ring,low
male,34,thirties,physicist,science_lab,golf,golf_course,low
female,67,sixties,graphic_designer,office,basketball,basketball_court,low
male,60,sixties,opera_star,theatre,boxing,boxing_ring,low
male,35,thirties,sculptor,studio,dominoes,pub,low
male,40,forties,music_teacher,school,swimming,lake,low
male,23,twenties,copilot,airport,chess,cafeteria,medium
male,22,twenties,graphic_designer,office,snorkeling,sea,low
female,49,forties,esthetician,beauty_salon,dominoes,pub,low
female,24,twenties,dentist,surgery,marbles,street,low
female,66,sixties,surgeon,surgery,volleyball,volleyball_court,low
male,58,fifties,dentist,hospital,table_tennis,gym,low
male,40,forties,street_cleaner,street,american_football,football_field,high
male,71,seventies,general_practitioner,surgery,snorkeling,sea,low
female,50,fifties,movie_actor,location,running,cinder_track,high
male,64,sixties,cardiologist,hospital,swimming,river,low
male,35,thirties,choreographer,theatre,basketball,basketball_court,low
male,65,sixties,pharmacist,pharmacy,chess,coffee_shop,low
male,32,thirties,general_practitioner,hospital,ice_hockey,skating_rink,low
male,34,thirties,math_teacher,school,golf,golf_course,low
male,33,thirties,breeder,farm,chess,cafeteria,low
male,61,sixties,breeder,farm,water-skiing,lake,high
male,74,seventies,pilot,sky,horse_racing,hippodrome,high
female,45,forties,chiropractor,hospital,rugby,ballpark,low
male,33,thirties,dishwasher,tavern,gymnastics,gym,low
male,29,twenties,dishwasher,tavern,wrestling,wrestling_ring,low
female,46,forties,math_teacher,school,snorkeling,cave,low
female,65,sixties,pediatrician,surgery,boxing,boxing_ring,low
male,65,sixties,tamer,zoo,darts,pub,high
male,34,thirties,pediatrician,surgery,golf,golf_course,low
male,53,fifties,mime,circus,ice_hockey,skating_rink,high
male,59,fifties,criminologist,courtroom,golf,golf_course,low
female,52,fifties,massager,massage_parlor,tennis,tennis_court,low
female,41,forties,pharmacist,pharmacy,swimming,sea,low
female,69,sixties,general_practitioner,hospital,surfing,sea,low
female,72,seventies,decorator,house,gymnastics,gym,medium
female,59,fifties,esthetician,beauty_salon,wrestling,wrestling_ring,medium
female,65,sixties,pediatrician,surgery,ice_hockey,skating_rink,medium
female,21,twenties,journalist,office,ice_hockey,skating_rink,medium
male,62,sixties,mime,street,scuba_diving,sea,medium
female,45,forties,esthetician,beauty_salon,rock_climbing,wall_rock,low
female,44,forties,choreographer,theatre,squash,squash_court,low
male,48,forties,surgeon,surgery,bicycling,street,low
male,63,sixties,composer,studio,basketball,basketball_court,low
female,33,thirties,pediatrician,hospital,dominoes,pub,low
male,49,forties,magician,theatre,table_tennis,park,low
female,43,forties,street_cleaner,street,american_football,ballpark,high
male,22,twenties,math_teacher,school,surfing,sea,low
